..efter en lang, lang strategisk fase hamrer højren ind.. ; om Mads Larsens KO-sejr over 'Den smukke prins';1
..Gonzales kan ikke lide den gåde, der står foran ham.. ; Omar 'Den smukke prins' Gonzales vs. Mads Larsen;1
..han kan ikke lide ham, men alligevel går han ind og holder ham - det er en underlig form for kærlighed.. ; Rudy Marcussen vs. Billy Schwer;1
..med det flossede håndklæde, savtakket som var det flænset med en springkniv, over skuldrene.. ; Tyson på vej op mod ringen;1
..spørgsmålet er om han har mental kraft - yes sir, det har han.. ; fra Tysons kamp mod det høje, hvide håb John Alderson;1
..Mike Tyson har skrevet sin lov, har sat sine fingeraftryk på mr. John Alderson.. ; fra kampen mod tårnhøje Alderson;1
..har også tændt blodet i - æhm - Mikes hjerne.. ; om John Alderson;1
..Mogens er som en flagrende mosquito.. ; om Mogens Palle;1
..Mike Tyson - i sin ungdoms lysende stjernestund..;;1
..og publikum - hver gang Mikes næver lander - brølet, det hæsende hvæs, født af blodrus.. ; fra Tysons kamp mod Trevor Berbick;1
..og Tysons næver - som toget du aldrig ser i overskæringen, når du kører forbi..;;1
..resten er kun make-up, ligegyldigheder, småting - Tyson lægger nu den sidste sminke på.. ; i de døende sekunder af kampen mod Trevor Berbick;1
..og Berbick, som en dødsdømt..hænger på kanten.. ; lige før Tyson slår Trevor Berbick ud;1
..Tyson, den yngste champ i gamet, skriver endnu et kapitel i den amerikanske drøm..;;1
..huh huh, Berbick vakler, alle nerver skåret over - som en robot, hvor du fjerner alle ledninger.. ; da Tyson slår Trevor Berbick ud;1
"..Alfonso - endnu et offer plantet foran Tyson, Iron"" Mike Tyson, ""Mighty"" Mike Tyson.."" "; fra kampen mod den langlemmede Alfonso Ratliff;1
..som terroristen, der tatoverer sine ofre.. ; om Mike Tyson;1
..Alfonso har sat sig op på cyklen og spæner ringen rundt.. ; fra Tysons kamp mod Alfonso Ratliff;1
..har skabt hans ry som den mest destruktive kraft i faget.. ; om Mike Tyson;1
..og så..de sidste brikker lagt på plads..med et højre hook til kroppen.. ; da Tyson slår lemmedaskeren Alfonso Ratliff i gulvet;1
..ordene er sagt, ritualerne udført, nationalsangene er lagt bag os - dette er fighttime, showtime, action..;;1
..en puncher, showmand, fighter - professionel helt ind i nerven.. ; om ex-verdensmester Lionel Butler som Brian Nielsen sensationelt knock-outede efter bare 1.32 i 1.runde;1
..som marmorkuglen der hamrer ind i ruinen, brækker han i øjeblikket Witherspoon ned.. ; da Brian Nielsen smadrede 'Terrible' Tim Witherspoon;1
..punktum, finale, out, færdig.. ; efter Brian Nielsens 5.runde KO over 'Terrible' Tim Witherspoon;1
..hook, uppercut - hvor er det dog, i al sin dramatiske uhygge, smukt udført.. ; om unge Tysons sejr over veteranen Jesse Ferguson i '86;1
..øjnene ruller rundt i hovedet på ham som kirsebærrene i en enarmet tyveknægt.. ; fra Thyboes tid som sportsreporter på dagbladet Information (indsendt af Mikael);1
..hvis 2 boksere opdager, at de er ved at skabe noget stort, så maler de en Rembrandt på ringens kanvas..;;1
..han er ved at svæve ud mellem tovene - som et brev der bliver smidt ind igennem brevsprækken.. ; indsendt af Jan Holgersen;1
..han har stillet diagnosen, udskrevet recepten - nu mangler han bare at udlevere medicinen.. ; indsendt af Jan Holgersen;1
..eeeei, det er tydeligt at han her er ramt af akut læderforgiftning - wham bam boom.. ; en af Søren 'Mr. Perfect' Søndergaards modstandere (indsendt af Kaj Arildsen);1
Som de sidste, tunge drøn fra en fængselsklokke, morgenen før en henrettelse .. som det hule ekko fra øksehug mod en træstamme .. ramler hans næver mod fjendens kæber.;om matchen mellem Eubank og Watson i London 1991 (índsendt af Bo Gundersen);1
Ramma damma ding-dong time .. legenden er smadret;da Holyfield KO-ede Tyson (indsendt af Lasse Pedersen);1
..centrifugerende pedalering.. ; om Armstrong på enkeltstarten;2
..den Uzbekiske dækkriger Abdoujaparov..;;2
Exit Zülle.. ; da Zülle hentes, går kold og sættes efter at være stukket på Alpe de Huez;2
Christophe Moreau .. det ser tungt ud, men det går altid hurtigere end man tror med ham .. en slags stor hurtig langsomhed.. ; fra Moreaus prolog i 2002;2
Jalabert fører prologen. Han er da en mand, der virkelig kan træde frem fra skyggen, fra kulissen. Diskret står han og ser til. Diskret er han der bare, og så træder han frem som en lysende stjerne.. ; da Laurent Jalabert fører prologen i 2002, men taber snævert med 2 sek. til Armstrong;2
Leth: ..byen er berømt for sin produktion af hårnåle. Mader svarer: ..dér må jeg hen!;;2
Mader: ..og sandheden kommer på cykel. Leth: ..ja og i bjergene!;;2
Jamen nu lå jeg jo ligesom nederst i bunken.. ; Skibbys svar, da en kommentator spørger ham, hvordan det kan være, at han tabte mere tid på et styrt end nogle af de andre, som var med i styrtet;2
..Hincapie nærmest som en robot, stirrende, trampende.. ; Armstrongs hjælperytter George Hincapie trækker Armstrong og resten af feltet ad landevejen;2
..ja, selv om han mest af alt ligner en bagersvend fra Bagsværd, så kører han kraftedeme hurtigt.. ; en sammenbidt Brian Holm efter en etape om Jan Ullrich;2
Jeg husker, at jeg som barn fik at vide, jeg ikke måtte gå i vandet efter at have spist. De her har lige fået forsyninger, og de drøner derudaf for fuld kraft.. ; Mader mindes barndommen (og kan i øvrigt ikke lige skelne mellem vand og asfalt :o);2
Dekker dækker op til kroningen af Kroon.. ; da Rabobanks sprinter Karsten Kroon vinder en etape;2
Han behandler cyklen som en gammel led kælling der har fortjent det.. ; Maders reaktion, da Johnny Weltz smider cyklen op på en forbikørende ladvogn i '94 ved Nice;2
Se hvor rolig han sidder i sadlen, selv når han står op.. ; om Armstrong;2
Den store, brune muskel, smaskende i sin tidsspisning.. ; om Indurain;2
Det er flot, som han sidder i sadlen med de stramme shorts..;;2
Det er smukt, feltet, som een stor muskel, der banker gennem det gule hav..;;2
Det kunne være smukt, hvis de holder hjem .. men det er nok mere tanke i fiktionens verden .. end i realitetens.. ; Mader drømmer om at Jalabert-gruppen kan holde hjem med 14 minutter til feltet og 65 km igen;2
Leth: se Mauris grin.. Mader: ja, den mand kan grine en vaskebjørn ned fra et træ..;;2
Leth: ..der sidder han, Alex Zülle, med skjorten åben, nøjagtig som Richard Virenque. Mader: ..ja, og Peter Belli.;;2
Da de kom op, blev der uddelt nogle gevaldige skideballer og gjort store testikler..;;2
Han træder igennem brostenene..;;2
..er det ikke herligt at se så mange mænd i cykelshorts..;;2
..og vi har tre mand i udbrud, det er Piil, Baguet og purløget Lelli..;;2
Der sidder han, med et underbid der kunne klare en tordenskylle..;;2
Så, nu skal der snart til at skæres skiver af salamien, denne skive hedder Kirsipuu..;;2
..her tabes noget af sadlen, men farten holdes..;;2
Jalabert, han er fransk, men han er glad..;;2
Brochard stikker, nej, det er Moreau .. Dufeaux .. DUFEAUX er gået..;;2
Det værste der kunne ske .. en hollænder vinder i Belgien.. ; Maders reaktion da Marc Wauters vinder i Antwerpen;2
Sådan ser det forhåbentlig ud for Jalabert i morgen .. optimistjoller.. ; da Mader mod slutningen ser nogle små både på en sø;2
Det regner meget, derfor er der en meget våd fauna .. i Bretagne..;;2
Mader: ..ja, på godt dansk ville man sige, at han er en flot fyr. Leth: ..ja!;;2
..og der sidder solkongen omgivet af sit blå hof .. ja han ligner en emmenthaler i en blå castello sandwich.. ; Indurain og hans Banesto-hold;2
..og så rejser Rominger sig med sit fjederlette tråd..;;2
Køerne .. der laver mælk .. og smør .. det er jo en kendt sag at det normanniske smør er verdens bedste..;;2
Han ligger og koger på en hård mellemhånd..;;2
Leth: ..der er køerne, de producerer mælk. Mader: ..det må være ugens nyhed;;2
Han udtrykker sig nærmest grafisk..;;2
..op til Sestriéres med Dannebrog på ryggen. Den ryg gør han gul nu.. ; Riis vinder Sestriéres-etapen i '96;2
..45 sekunder til Indurain-gruppen. Kongeskifte. Her er han, den nye majestæt. Riis i bjergene. Riis rivende og flående sig selv frem over asfalten op mod mål her på Hautacam.. ; da Riis vinder kongeetapen op mod Hautacam i '96;2
..Galdeano i gult. Det kunne symbolisere det peber, som i sin tid bragte velstand til området her..;;2
Abdoujaparov .. den eneste muslim i feltet..;;2
Giffen-gaffen-guffen, Pantani er forceret til at finde det hvide håndklæde frem fra skuffen.. ;" Leths mening om Pantanis ""færdige"" udtryk på en bjergetape i '98";2
Han kørte op på toppen .. stod af cyklen og sagde det her, det er mord, og så kørte han ned .. og vandt.. ; Leths historie om Fausto Coppi på vej over Col de Madeleine, da touren første gang passerede det ufremkommelige terræn;2
..og hvis Heppner var en frø, kunne han smække med tungen og sluge ham, som var han en flue.. ; da feltet med Jens Heppner i spidsen henter en udbryder på en bjergetape;2
Leth: ..nu får vi klarhed over hvem der vinder dansen om Madeleine. Mader: ..ja, og om det skal være en quickstep med Jimenez eller en tung tango med Ullrich.. ; lige inden opkørslen til Col de Madeleine i 2000;2
Som en bøffel mod et vandhul styrer den gule muskel mod toppen af bjerget.. ; om Indurain;2
Hvis jeg var en spåkone, ville jeg tage min spåkugle, male den gul, skrive Bjarne Riis på den, og trille den ind af Champs Elysses.. ; Maders kommentar mod slutningen af Touren i '96, da Riis vandt;2
..og med et nærmest Fred Astaire'sk antrit danser Chiapucci op ad bjerget.. ; Maders respons på Leths uddybning af de forskellige stilarter indenfor cykling sammenlignet med dansen;2
Mader: ..her er Rolf! Han har sat sig forrest i grupettoen og styrer den nu sikkert op over bjerget. Rolf har altid et godt overblik i de situationer, der opstår i løbet. Leth: ..ja, Rolf nyder stor respekt i feltet.. ; Mader og Leth kammer endnu engang over i skamrosningen af Rolf Sørensen, som altid dansede blandt de sidste på bjergetaperne;2
Der har vi Sandstød nederst i billedet, han glider lige ud af billedet .. og ind igen, typisk Sandstød..;;2
Ja, de har halet ind på udbryderne .. men disse kører naturligvis også op ad bakke lige nu..;;2
..og til venstre, halmballer - som i Danmark.. ; Mader afbrydes midt i en forklaring af Riis og hans store klinge;2
Riis er den store klinges ædle betvinger..;;2
Han sidder som en konge på cyklen.. ; om Indurain;2
Indurain kører som en præsident, der bliver præsenteret på en boulevard..;;2
Der sidder Indurain som en kanariefugl i bjergene, i et bur af Banesto folk..;;2
Leth: ..bemærk de tradionelle franske lygtepæle. Mader: ..af stål.. ; da rytterne for 117'ende gang var på vej op (eller ned) af Champs Elysees;2
Kongen har slået så hårdt i bordet, så alle de andre er faldet ned af stolene.. ; Indurain er kørt væk fra feltet med en anden rytter på hjul i '94;2
..og her Kongen, Tidsmaskinen.. ; hvergang der blev kørt enkeltstart, og billedet skiftede over til Indurain;2
Den brune muskel med det synkoperede tråd.. ; om Indurain;2
Feltet bugter sig i en slange, som et S .. S for Sejr .. Sejr til Indurain.. ; da feltet kører ned ad en snoet bjergvej;2
Leth: ..igen disse frygtelige paverer. Mader: ..ja, de ligger nærmest anarkistisk som kastet ned fra himmelen i et frådende raseri.. ; fra Paris-Roubaix med de karakteristiske brostensstrækninger;2
Han hedder ikke Dan, han hedder Jesper.. ; en fortørnet Mader opdager ikke (modsat alle andre) at fransk TV præsenterer rytterne med et flag efterfulgt af landets tre første bogstaver.;2
Den store gule mund er klar til at spise udbryderne.. ; om Indurain;2
Han kører som et æsel på speed.. ; om Indurains hjælperytter Gerad Rué;2
Leth: ..feltet er et kaffeselskab med blondedug. Mader: ..men med Banesto for bordenden.. ; på Hautacam etapen;2
..med ører, som lignede han en ET.. ; Mader om Pantani;2
Dét er et Herninghoved, der vil fremad..;;2
Dette lille egern.. ; Mader om Tony Rominger;2
..som om foråret driver deres hjord op ad disse skråninger for at komme på græs - LAAANG stille pause - om efteråret, ned igen.. ; Leth gik underholder om hyrderne;2
Jeg har sgu lyst til at save dem af og smide dem laaaangt væk.. ; Skibbys svar på en journalists stupide spørgsmål om, hvordan benene havde det, efter Tourens hårdeste etape;2
Den lille, diskrete hurtighed.. ; om Joseba Beloki;2
Den bliver revet af ham .. tydeligvis.. ; Leth giver ikke Mengin store chancer for at beholde bjergtrøjen under den første bjergetape i Pyrenæerne i 2002;2
Der var ikke mere i den lille basker, ikke nogle vinger at baske med.. ; Laurent Jalabert efterlader Extebarria på vej op ad Col d'Aubisque;2
Han kører næsten Riisisk..;;2
Efter at have tømt de andres tallerkner, er han klar til at spise af sin egen..;;2
..og her Jalabert, sat over i resignationens gryde.. ; Mader kommenterer Laurent Jalabert, som er blevet sat på vej op ad en bjergtop i '98.;2
Mader: ..her har vi den grønne, våde frodighed. Leth: ..ja, Pyrenæerne smiler til os;;2
Lad os ikke håbe det er kramper, for så bliver menuen uhyre svær at fordøje.. ; Laurent Jalabert laver strækøvelser for låret på vej ned af Col d'Aubisque i 2002;2
..men netop nu er det en cykelrytters store fødder, nemlig Jalaberts, der skriver henover hele byen lige nu..;;2
Extebarria indhaleres af Hincapie, som en Jonas af hvalen.. ; George Hincapie og US Postal henter alle udbrydere på vej op ad Col de la Core i 2002;2
..den store løbsintelligens han udstråler.. ; om Laurent Jalabert;2
..efter et stort slag ude på vejene .. et uventet slag.. ; Laurent Lalabert under Touren 2001 kører fri med Ludo Dierckxsens og Mancebo efter at have været sat med over 10 minutter;2
Det terræn, der tilbyder sig til Jalabert .. og han forstår virkelig at udnytte det.. ; om Laurent Jalabert;2
Det tager lige glansen af det øverste trin af Credit Agricole.. ; kaptajn Bobby Julich blev sat på Col de Madeleine under Touren 2001;2
..og her - en godt læsende Jalabert.. ; om Laurent Jalaberts fantastiske udbrud på Valduran Masset under Touren 2001;2
..næsten symbolik i helikopteren .. som Jalabert flyvende ned ad bjerget.. ; om Laurent Jalabert under Touren 2001;2
Denne etape er fyldt med oplysninger, fyldt med sandheder..;;2
Han smider dem simpelthen af, som pærer fra et træ i efteråret.. ; den gule trøje Bjarne Riis angriber under Touren 1996;2
Det her har du sat vaser frem til længe .. nu putter du blomsten i dem.. ; Bjarne Riis vinder 9.etape til Sestrières og kommer i gult under Touren 1996;2
En spansk trio bestående af blandt andre Olano er sat, sat over til kogning - af Riis .. ; fra en af de utallige gange Indurains arvtager Abraham Olano blev sat;2
Telekom har fat i dørhåndtaget .. og har også nøglen .. der er ingen pardon.. ; fra Touren 1998;2
Det er en invitation til Cippolini .. den kan han ikke sidde overhørig.. ; og Mario Cippolini vandt da også 5.etape til Chateureaux med den lige opløbsstrækning på 1,5 km.;2
Han disponerede forkert, kom i vanskeligheder, da Museeuw og Tchmil ikke gik ned.. ; om Rolf Sørensen fra Flandern Rundt i 1999;2
Det er som at skyde en blomsterstilk over med, ja med en kanonkugle.. ; Indurain under VM 1992 smadrer al konkurrence på stigningen kort før mål;2
Hvornår mon han begynder at stramme sin mørke muskel.. ; om Miguel Indurain;2
Den lille mand med det store pedalistiske punch.. ; om Marco Pantani fra Touren 1995;2
Han mangler bare madkurven, så ligner han en, der skal på skovtur.. ; Alex Zülle på startrampen inden enkeltstarten under Touren 1995;2
Riis hænger .. Riis i vanskeligheder .. Riis er sat .. LAAAANG pause .. eller er han kørt .. ja, Riis er kørt .. Riis er kørt fra gruppen med Indurain .. Riis i udbrud.. ;" Bjarne Riis stikker fra Indurain og Z&#252;lle under Touren 1995";2
..med sin egen stærke mand, unge Ullrich foran, til at give alt hvad han har i sig, inden Riis går ud i den afgørende duel med Indurain og de øvrige favoritter - et dræbende vanvittigt tempo op ad Hautacam - en festival i fart og fascination.. ; fra Touren 1996 hvor Bjarne Riis i gult sætter alle konkurrenterne og vinder bjergetapen til Hautacam;2
Riis angriber, den gule trøje i angreb .. direkte mod Indurain, der sætter efter ham .. er det en prøve .. ja det var det, han leger med dem.. ; Riis' prøve-ryk inden han sætter Indurain-gruppen og sikrer sig sejren på bjergetapen til Hautacam under Touren 1996;2
Det er fuldstændigt, som om Riis har en form for patent på de store bedrifter i det her løb.. ; det år Riis vandt.;2
Se hvor roligt han sidder i sadlen, selv når han står op..;;2
Det er sejt, det er stejlt. Den gule trøje og de hvide tænder .. den mørke muskel er virkelig lukket op nu.. ; om Miguel Indurain i '95;2
Han ligner en mand, der ligger og banker mod en brænding.. ; om Jalabert;2
Hamburger op til Indurain, Hamburger forbi Indurain. Han sætter ham faktisk. Fuldstændig nye farver på paletten..;;2
..men her et talent, der træder ind på scenen .. og gør den stor.. ; om Armstrong på bjergenkeltstarten i 2001;2
..og Heras hæver sin løn.. ; ved at trække kaptajn Armstrong op ad sidste stigning på løbets første bjergetape i 2002, hvor Armstrong bringer sig i gult;2
"Hhans underskrift vil stå der, stor og lysende .. men næppe som sejrsherre.."" - om Jalabert på en af hans utallige bjergudflugter, som aldrig holder hjem";;2
Jalabert, ja han kan vel dårligt gro mere i det muld, han er i.. ; om Jalaberts flotte solokørsel på den første bjergetape i 2002;2
En barsk, blå sandwich at sidde i for Beloki.. ; Beloki sidder mellem US Postals Armstrong og Heras på vej op ad en skarp stigning;2
..ja, stående nærmest som en mand med hund i snor, kigger han på Beloki.. ; Armstrong har ladet sig falde ned bag Beloki, som han kigger ud, inden han stikker og kører sig i gult på første bjergetape i 2002;2
Laurent Jalabert før den gule trøje .. den symbolik får han da.. ; Jalabert kommer ind før den gule trøje, Igor Galdeano;2
Der tog han en ordentlig bid af lagkagen til det, der skulle have været Jalaberts store fødselsdag.. ; om Armstrong, der vinder første bjergetape foran Jalabert, som havde været på eneudflugt hele dagen;2
De kører på en helvedesild, der næsten suger asfalten til sig..;;2
Christophe Moreau - knockoutkongen.. ; den franske Credit Agricole rytter blev konsekvent kaldt dette, efter han havde været i håndgemæng med Carlos Sastre på en etape i 2002;2
Den lille skævbenene, skævkroppede Escartin.. ; Mader er ikke imponeret over Escartins fysiske fremtoning;2
..og Virenque gjorde det på stor, solistisk facon, mens Botero stadig træder lidelsens tråd.. ; Virenque vinder etapen til Mont Ventoux i 2002, mens den samlede stillings 2-er Botero går ned med over 6 minutter til førerren Armstrong;2
Jeg tror, han er mæt Armstrong .. mæt af den ret, der hedder Jalabert.. ; US Postal kører ikke for at hente Jalaberts udbrydergruppe;2
Hhan ligner en mand på en affyringsrampe.. ; om Boogerd;2
xtebarria igen på lur som en lille, orange kanonkugle.. ; Extebarria i den karakteristiske Euskaltel-trøje forsøger at køre væk fra gruppen mod etapeafslutningen;2
Her har vi Olano .. han har fredet sig selv, stillet sig ind i skyggen.. ; Indurains arvtager Abraham Olano har igen resigneret i bjergene;2
Armstrong som en damptromle af ambitioner..;;2
..gik ned, som solen i Pyrenæerne.. ; Jalabert bliver sat med over 10 minutter efter at have ført hele dagen, vundet samtlige bjerge og kørt sig i den prikkede bjergtrøje;2
..kynisme, i en meget kontant form.. ; da Armstrong smadrer alle konkurrenter og vinder en bjergetape i Pyrenæerne;2
Det er jo en ren Pentagon, der her. Der sidder jo en masse topguns der .. med Botero, den spanske forbindelse.. ; US Postal, ONCE og Kelmes Botero fører an i jagten på Jalabert;2
Han kører med et godt alibi, det gør han.. ; da ONCEs Nozal bare kører på hjul af Jalabert og Dufeaux i et udbrud;2
Der er også brug for jern .. der bliver i hvert fald gået til stålet..;;2
Axel Merckx hentes af posttoget.. ; den unge Merckx hentes af US Postal;2
Jeg tror, det bliver en ny omgang amerikansk fastfood.. ; umiddelbart før Jalabert hentes af Armstrong;2
Man har også lov til at se løbet med hjertet.. ;" Olano efterlades på et bjerg, og Mader og Leth forsøger at retfærdiggøre deres indledningsvise tro på en ""remotiveret"" Abraham Olano i 2002";2
..har lige afleveret vand, og nu bliver han selv afleveret .. af feltet.. ; Stuart O'Grady hænger på et bjerg efter at have hentet vand til bl.a. knockoutkongen Moreau;2
Han laver om på løbets logik .. vender tingene på hovedet .. men med stor autoritet. Det er ikke en indskrænkende horisont, han viser der.. ; Mader og Leth kammer helt over, da Jalabert er på bjergudflugt med Dufeaux;2
..en mand der slapper af .. er, som han er .. kører, som han er.. ; da Jalabert strækker benene efter at have vundet etapens næstsidste bjerg Col de Port;2
Leth: ..og her ekpressen fra Taskent. Mader: ..han ligner nu mere et godstog på sidespor.. ; på en bjergetape ser man Abdoujaparov kæmpe sig over et højt bjergpas lang tid efter de forreste;2
Leth: ..de ryger afsted som løst krudt. Mader: ..men tilgengæld bliver de skud ned med skarpt.. ; under ungdoms-VM i Colombia, hvor italienerne er totalt dominerende og kører alle udbrud ind;2
Mader: ..han er sat, Extebaria er sat. Leth: ..ja han er plantet midt på stigningen. Mader: ..det er en planteskole, vi kikker på.;;2
..intet er sandsynligt.. ; et umotiveret udbrud fra Mader;2
Mader: ..se hvor strømlinet han er. Leth: ..ja, og med den hjelm, den fylder han godt ud.. ; Escartin står klar på rampen før en enkeltstart;2
..så hold dog din kæft, kælling.. ; efter en hård bjergetape spørger Line Baun Danielsen Brian Holm, om det var hårdt;2
Han er solkongen i gult.. ; Mader om Lance Armstrong;2
..som en gul raket mod månen.. ; Mader om Lance Armstrong;2
Armstrong mod det golde bjerg.. ; Mader om Lance Armstrong;2
Det er næsten gul galskab.. ; Mader om Lance Armstrong;2
..trædende igennem den udslukte vulkan.. ; om Virenque på den sidste kilometer på Mont Ventoux;2
..som en ridder Lancelot bestiger han Mont Ventoux.. ; Mader om Armstrong;2
Det ophøjede helvede.. ; Mader om Mont Ventoux;2
Bjergene synger til tonerne af Laurant Jalaberts hjul.. ; Mader om afskeden med Pyrenæerne;2
Grundig kvikrens af Jalabert.. ; Mader om den erhvervede bjergtrøje;2
Den vilde rullende appelsin.. ; Mader om Extebarria;2
Leth: ..den store del af madpakken. Leth: ..hovedretten.. ; om bjergene på den sidste del af touren i 2002;2
På lur som en lille orange kanonkugle.. ; Mader om Extebarria i den orange Euskaltel-trøje;2
Knockoutkongen taler fra canvas'en nu.. ; da Moreau sættes på bjerget;2
Tæskeholdsformanden sat af.. ; knockoutkongen Moreau sættes på bjerget;2
..og her, den lille appelsin, Extebarria .. hm, ja han er vel snarere en mandarin..;;2
Disse klodsede hjelme der gør rytterne grimme og ukendelige.. ; Leth er frustreret over, at han igen har taget fejl af en rytter;2
Jalabert spiller rollen engang til for statsministeren.. ; fra etapen, hvor statsminister Anders Fogh var med i Riis' bil og Jalabert for anden dag i træk gik i udbrud;2
Er det en kasket eller en pandekage, han kører rundt med i baglommen..;;2
Der er laaaang lørdag i feltet.. ; på vej op mod Mont Ventoux;2
